./images/images/american_bulldog_142.jpg,500,333,84,34,320,246,american_bulldog,1
./images/images/american_bulldog_143.jpg,333,500,223,24,485,250,american_bulldog,1
./images/images/american_bulldog_144.jpg,375,500,147,44,332,221,american_bulldog,1
./images/images/american_bulldog_146.jpg,500,375,24,113,366,388,american_bulldog,1
./images/images/american_bulldog_147.jpg,333,500,255,71,316,137,american_bulldog,1
./images/images/american_bulldog_148.jpg,375,500,136,123,347,275,american_bulldog,1
./images/images/american_bulldog_149.jpg,500,375,131,177,229,272,american_bulldog,1
./images/images/american_bulldog_15.jpg,500,334,54,42,288,252,american_bulldog,1
./images/images/american_bulldog_150.jpg,334,500,118,35,389,293,american_bulldog,1
./images/images/american_bulldog_151.jpg,334,500,57,26,417,278,american_bulldog,1
./images/images/american_bulldog_152.jpg,334,500,133,12,423,301,american_bulldog,1
./images/images/american_bulldog_153.jpg,384,500,43,3,472,333,american_bulldog,1
./images/images/american_bulldog_158.jpg,333,500,1,1,386,331,american_bulldog,1
./images/images/american_bulldog_16.jpg,334,500,120,44,198,116,american_bulldog,1
./images/images/american_bulldog_161.jpg,333,500,5,1,438,333,american_bulldog,1
./images/images/american_bulldog_164.jpg,375,500,117,77,182,194,american_bulldog,1
./images/images/american_bulldog_166.jpg,500,375,1,96,341,446,american_bulldog,1
./images/images/american_bulldog_167.jpg,375,500,186,174,270,243,american_bulldog,1
./images/images/american_bulldog_168.jpg,375,500,15,116,309,282,american_bulldog,1
./images/images/american_bulldog_169.jpg,333,500,39,86,420,325,american_bulldog,1
./images/images/american_bulldog_171.jpg,500,394,127,38,273,170,american_bulldog,1
./images/images/american_bulldog_172.jpg,500,375,14,14,366,336,american_bulldog,1
./images/images/american_bulldog_173.jpg,333,500,156,46,492,250,american_bulldog,1
./images/images/american_bulldog_174.jpg,333,500,183,16,491,301,american_bulldog,1
./images/images/american_bulldog_175.jpg,331,291,22,60,253,297,american_bulldog,1
./images/images/american_bulldog_176.jpg,333,500,189,112,342,263,american_bulldog,1
./images/images/american_bulldog_177.jpg,327,500,185,21,392,244,american_bulldog,1
./images/images/american_bulldog_178.jpg,334,500,187,32,320,156,american_bulldog,1
./images/images/american_bulldog_179.jpg,334,500,39,9,415,312,american_bulldog,1
./images/images/american_bulldog_18.jpg,374,500,175,99,319,231,american_bulldog,1
./images/images/american_bulldog_180.jpg,334,500,46,23,417,334,american_bulldog,1
./images/images/american_bulldog_181.jpg,334,500,122,31,356,247,american_bulldog,1
./images/images/american_bulldog_182.jpg,375,500,65,12,380,350,american_bulldog,1
./images/images/american_bulldog_183.jpg,333,500,146,115,286,225,american_bulldog,1
./images/images/american_pit_bull_terrier_10.jpg,368,500,307,80,409,157,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_100.jpg,500,333,208,130,315,204,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_101.jpg,500,397,119,157,276,309,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_102.jpg,383,350,110,26,338,295,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_103.jpg,333,500,25,16,347,333,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_104.jpg,333,500,187,24,469,317,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_105.jpg,500,333,126,100,246,247,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_106.jpg,500,333,30,24,239,177,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_107.jpg,500,333,77,22,332,299,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_108.jpg,333,500,218,83,287,152,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_109.jpg,300,246,51,22,162,145,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_11.jpg,500,375,159,34,320,169,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_110.jpg,300,263,95,54,193,155,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_111.jpg,225,300,78,32,231,166,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_112.jpg,225,300,92,26,224,159,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_113.jpg,300,164,15,1,155,102,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_114.jpg,246,300,33,34,177,178,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_115.jpg,300,191,29,10,114,140,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_116.jpg,199,300,130,62,194,110,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_117.jpg,199,300,55,17,248,189,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_118.jpg,199,300,73,34,218,143,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_119.jpg,225,300,67,63,181,164,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_12.jpg,500,342,99,59,284,201,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_120.jpg,292,300,73,22,149,105,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_121.jpg,300,299,80,63,197,151,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_122.jpg,246,300,83,41,237,148,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_123.jpg,300,243,58,37,133,112,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_124.jpg,300,225,46,25,194,169,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_125.jpg,225,300,4,12,156,139,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_126.jpg,200,119,6,38,90,100,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_127.jpg,225,300,119,1,235,159,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_128.jpg,300,202,59,70,154,153,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_129.jpg,300,214,67,19,167,97,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_13.jpg,500,375,103,53,309,226,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_130.jpg,300,237,12,1,174,157,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_131.jpg,257,300,89,25,209,133,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_132.jpg,300,228,55,7,162,118,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_133.jpg,300,230,56,10,208,164,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_134.jpg,252,300,46,22,133,107,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_135.jpg,225,300,96,39,162,125,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_136.jpg,225,300,103,55,220,146,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_137.jpg,225,300,129,81,210,161,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_138.jpg,300,237,101,65,215,156,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_139.jpg,219,300,62,32,118,88,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_14.jpg,475,500,257,30,444,310,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_140.jpg,291,300,188,16,289,185,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_141.jpg,300,225,25,35,182,186,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_142.jpg,222,300,182,81,236,148,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_143.jpg,300,290,85,25,188,153,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_144.jpg,174,300,156,20,228,81,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_145.jpg,225,300,115,10,215,108,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_146.jpg,300,246,83,101,183,168,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_147.jpg,225,300,78,102,184,183,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_148.jpg,225,300,102,50,188,151,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_149.jpg,300,224,50,10,214,181,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_15.jpg,500,375,148,101,266,226,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_150.jpg,300,225,21,8,157,131,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_151.jpg,294,300,173,49,273,129,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_152.jpg,300,236,15,10,133,154,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_153.jpg,230,300,15,10,108,120,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_154.jpg,226,300,111,39,169,122,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_155.jpg,225,300,74,23,171,131,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_156.jpg,216,215,62,27,193,140,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_157.jpg,300,267,20,21,156,133,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_158.jpg,300,190,20,9,149,140,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_159.jpg,300,291,30,11,279,173,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_16.jpg,333,500,160,57,428,291,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_160.jpg,280,300,21,16,251,221,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_161.jpg,300,258,88,34,225,133,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_162.jpg,225,300,134,32,232,162,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_163.jpg,225,300,5,38,131,159,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_164.jpg,300,225,83,35,214,196,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_165.jpg,225,300,115,9,267,170,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_166.jpg,225,300,81,52,183,163,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_167.jpg,300,239,34,35,202,159,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_168.jpg,300,288,115,37,192,136,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_169.jpg,225,300,98,8,231,122,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_17.jpg,333,500,88,41,363,273,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_170.jpg,291,300,91,29,225,135,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_171.jpg,240,300,171,75,259,189,american_pit_bull_terrier,2
./images/images/american_pit_bull_terrier_172.jpg,300,239,47,103,198,224,american_pit_bull_terrier,2
./images/images/basset_hound_10.jpg,375,500,99,64,397,314,basset_hound,3
./images/images/basset_hound_100.jpg,357,500,199,184,289,314,basset_hound,3
./images/images/basset_hound_101.jpg,343,500,82,94,238,262,basset_hound,3
./images/images/basset_hound_102.jpg,332,500,1,1,450,332,basset_hound,3
./images/images/basset_hound_103.jpg,327,500,244,76,370,179,basset_hound,3
./images/images/basset_hound_104.jpg,327,500,189,79,289,173,basset_hound,3
./images/images/basset_hound_105.jpg,500,375,46,15,304,366,basset_hound,3
./images/images/basset_hound_106.jpg,357,500,203,118,292,217,basset_hound,3
./images/images/basset_hound_107.jpg,500,375,144,1,349,292,basset_hound,3
./images/images/basset_hound_108.jpg,500,380,157,30,357,345,basset_hound,3
./images/images/basset_hound_109.jpg,500,375,45,70,249,259,basset_hound,3
./images/images/basset_hound_11.jpg,500,375,77,43,276,269,basset_hound,3
./images/images/basset_hound_110.jpg,500,333,58,38,310,317,basset_hound,3
./images/images/basset_hound_111.jpg,332,500,193,122,303,255,basset_hound,3
./images/images/basset_hound_112.jpg,500,374,129,146,314,321,basset_hound,3
./images/images/basset_hound_113.jpg,332,500,204,81,380,296,basset_hound,3
./images/images/basset_hound_114.jpg,332,500,226,102,389,279,basset_hound,3
./images/images/basset_hound_115.jpg,332,500,176,28,346,252,basset_hound,3
./images/images/basset_hound_116.jpg,375,500,239,94,353,236,basset_hound,3
./images/images/basset_hound_117.jpg,333,500,237,31,479,294,basset_hound,3
./images/images/basset_hound_118.jpg,332,500,106,11,406,331,basset_hound,3
./images/images/basset_hound_119.jpg,375,500,33,11,250,232,basset_hound,3
./images/images/basset_hound_12.jpg,500,375,131,80,314,338,basset_hound,3
./images/images/basset_hound_120.jpg,332,500,60,24,254,261,basset_hound,3
./images/images/basset_hound_121.jpg,332,500,107,41,300,278,basset_hound,3
./images/images/basset_hound_122.jpg,500,333,88,150,228,348,basset_hound,3
./images/images/basset_hound_123.jpg,333,500,166,37,323,256,basset_hound,3
./images/images/basset_hound_124.jpg,333,500,195,5,389,197,basset_hound,3
./images/images/basset_hound_125.jpg,333,500,200,25,378,258,basset_hound,3
./images/images/basset_hound_126.jpg,333,500,181,42,389,220,basset_hound,3
./images/images/basset_hound_127.jpg,375,500,90,3,397,374,basset_hound,3
./images/images/basset_hound_128.jpg,500,333,8,1,330,376,basset_hound,3
./images/images/basset_hound_129.jpg,500,333,12,6,332,469,basset_hound,3
./images/images/basset_hound_13.jpg,500,375,139,1,374,342,basset_hound,3
./images/images/basset_hound_130.jpg,375,500,37,1,397,375,basset_hound,3
./images/images/basset_hound_131.jpg,375,500,138,65,285,368,basset_hound,3
./images/images/basset_hound_132.jpg,500,375,9,1,329,449,basset_hound,3
./images/images/basset_hound_133.jpg,393,500,1,6,494,393,basset_hound,3
./images/images/basset_hound_134.jpg,375,500,97,12,500,244,basset_hound,3
./images/images/basset_hound_135.jpg,299,500,300,100,477,271,basset_hound,3
./images/images/basset_hound_136.jpg,375,500,37,71,414,283,basset_hound,3
./images/images/basset_hound_137.jpg,375,500,10,247,155,334,basset_hound,3
./images/images/basset_hound_138.jpg,500,400,41,295,124,425,basset_hound,3
./images/images/basset_hound_139.jpg,335,500,90,66,233,219,basset_hound,3
./images/images/basset_hound_14.jpg,333,500,74,12,477,263,basset_hound,3
./images/images/basset_hound_140.jpg,333,500,312,129,394,214,basset_hound,3
./images/images/basset_hound_141.jpg,333,500,78,19,382,288,basset_hound,3
./images/images/basset_hound_142.jpg,333,500,211,20,406,236,basset_hound,3
./images/images/basset_hound_143.jpg,333,500,180,84,305,194,basset_hound,3
./images/images/basset_hound_144.jpg,333,500,93,130,210,242,basset_hound,3
./images/images/basset_hound_145.jpg,333,500,96,48,229,170,basset_hound,3
./images/images/basset_hound_146.jpg,333,500,112,33,248,244,basset_hound,3
./images/images/basset_hound_147.jpg,333,500,168,105,332,247,basset_hound,3
./images/images/basset_hound_148.jpg,380,500,197,133,376,380,basset_hound,3
./images/images/basset_hound_149.jpg,360,288,57,53,203,194,basset_hound,3
./images/images/basset_hound_15.jpg,332,500,45,3,205,160,basset_hound,3
./images/images/basset_hound_150.jpg,333,500,89,1,437,307,basset_hound,3
./images/images/basset_hound_151.jpg,288,288,1,1,288,278,basset_hound,3
./images/images/basset_hound_152.jpg,500,333,72,206,223,345,basset_hound,3
./images/images/basset_hound_153.jpg,375,500,138,32,357,345,basset_hound,3
./images/images/basset_hound_154.jpg,361,500,185,100,488,341,basset_hound,3
./images/images/basset_hound_155.jpg,333,500,219,18,436,244,basset_hound,3
./images/images/basset_hound_156.jpg,333,500,42,36,336,293,basset_hound,3
./images/images/basset_hound_157.jpg,500,333,39,144,332,409,basset_hound,3
./images/images/basset_hound_158.jpg,333,500,175,113,255,188,basset_hound,3
./images/images/basset_hound_159.jpg,500,333,23,59,209,270,basset_hound,3
./images/images/basset_hound_16.jpg,500,333,1,172,271,490,basset_hound,3
./images/images/basset_hound_160.jpg,333,500,77,6,282,269,basset_hound,3
./images/images/basset_hound_161.jpg,333,500,143,16,347,262,basset_hound,3
./images/images/basset_hound_162.jpg,333,500,181,6,347,153,basset_hound,3
./images/images/basset_hound_163.jpg,333,500,172,64,342,229,basset_hound,3
./images/images/basset_hound_164.jpg,333,500,388,163,486,287,basset_hound,3
./images/images/basset_hound_165.jpg,375,500,32,16,271,300,basset_hound,3
./images/images/basset_hound_166.jpg,333,500,167,38,342,253,basset_hound,3
./images/images/basset_hound_167.jpg,333,500,139,70,365,256,basset_hound,3
./images/images/basset_hound_168.jpg,333,500,104,1,441,333,basset_hound,3
./images/images/basset_hound_169.jpg,333,500,212,21,395,185,basset_hound,3
./images/images/basset_hound_17.jpg,333,500,223,58,470,295,basset_hound,3
./images/images/basset_hound_170.jpg,333,500,94,47,296,321,basset_hound,3
./images/images/basset_hound_171.jpg,333,500,110,36,377,333,basset_hound,3
./images/images/basset_hound_172.jpg,333,500,48,76,184,235,basset_hound,3
./images/images/beagle_10.jpg,334,500,149,51,388,280,beagle,4
./images/images/beagle_100.jpg,500,333,3,1,297,289,beagle,4
./images/images/beagle_101.jpg,334,500,187,64,319,178,beagle,4
./images/images/beagle_102.jpg,500,333,90,99,242,206,beagle,4
./images/images/beagle_103.jpg,334,500,150,62,317,225,beagle,4
./images/images/beagle_104.jpg,333,500,46,33,181,157,beagle,4
./images/images/beagle_105.jpg,395,500,318,119,445,258,beagle,4
./images/images/beagle_107.jpg,361,500,148,86,336,238,beagle,4
./images/images/beagle_108.jpg,500,333,45,81,280,257,beagle,4
./images/images/beagle_109.jpg,329,500,93,24,312,171,beagle,4
./images/images/beagle_110.jpg,500,437,71,34,338,269,beagle,4
./images/images/beagle_111.jpg,333,500,183,59,439,258,beagle,4
./images/images/beagle_112.jpg,500,333,24,227,232,392,beagle,4
./images/images/beagle_113.jpg,500,333,15,118,275,395,beagle,4
./images/images/beagle_114.jpg,500,424,153,55,358,274,beagle,4
./images/images/beagle_115.jpg,343,500,104,134,240,271,beagle,4
./images/images/beagle_116.jpg,334,500,174,139,386,286,beagle,4
./images/images/beagle_117.jpg,332,500,181,57,346,180,beagle,4
./images/images/beagle_118.jpg,336,500,188,121,253,174,beagle,4
./images/images/beagle_119.jpg,500,456,164,165,305,283,beagle,4
./images/images/beagle_12.jpg,333,500,44,1,317,270,beagle,4
./images/images/beagle_120.jpg,500,333,78,76,301,281,beagle,4
./images/images/beagle_121.jpg,375,500,47,150,276,303,beagle,4
./images/images/beagle_122.jpg,333,500,122,53,237,146,beagle,4
./images/images/beagle_123.jpg,375,500,216,176,274,223,beagle,4
